commit_sha,author,message,date,repository,pull_request
59679714a2072c2567dcc00ca66b6e5b541a81f6,michaellyons-nt,feat(fusionerp-core): implement decision from ADR-0009 - step 4,2021-01-27 09:00:00,fusionerp-monolith,PR-0017
37fc22682518c227162774fb76c2d9a1adfe8901,michaellyons-nt,feat(fusionerp-core): implement decision from ADR-0009 - step 5,2021-01-27 17:00:00,fusionerp-monolith,PR-0017
184cf975e16b07709930341962c3c55b14a72c0f,michaellyons-nt,feat(fusionerp-core): implement decision from ADR-0009 - step 6,2021-01-26 00:00:00,fusionerp-monolith,PR-0017
d354c598faf9d434890bef89c99067353c1b63d2,michaellyons-nt,feat(fusionerp-core): implement decision from ADR-0009 - step 7,2021-01-27 01:00:00,fusionerp-monolith,PR-0017
ec794f69b35fccea7302a057c565a33a0067b7bb,joshuablair-nt,feat(platform-monitoring): implement decision from ADR-0004 - step 1,2021-01-26 22:00:00,platform-infra,PR-0018
ee337d865a71e005f25040dbae91dffc6b54d43d,joshuablair-nt,feat(platform-monitoring): implement decision from ADR-0004 - step 2,2021-01-27 08:00:00,platform-infra,PR-0018
fd7671509cc1aa4735a9cce75c6a9ba650bdb896,joshuablair-nt,feat(platform-monitoring): implement decision from ADR-0004 - step 3,2021-01-27 23:00:00,platform-infra,PR-0018
84bec7445e562eea67c799a2a0927c22370b35fc,joshuablair-nt,feat(platform-monitoring): implement decision from ADR-0004 - step 4,2021-01-27 17:00:00,platform-infra,PR-0018
aac118389b7cc7d04da7320a11659a2592e4f743,joshuablair-nt,feat(platform-monitoring): implement decision from ADR-0004 - step 5,2021-01-27 21:00:00,platform-infra,PR-0018
7ee4379ce56e08bd958c8896049583b099562a55,joshuablair-nt,feat(platform-monitoring): implement decision from ADR-0004 - step 6,2021-01-27 19:00:00,platform-infra,PR-0018
9cb71a2058e8b35bb06ee7808a38772515212ed8,joshuablair-nt,feat(platform-monitoring): implement decision from ADR-0004 - step 7,2021-01-27 05:00:00,platform-infra,PR-0018
57d254fa33e4c69fe4b2e5b09a70fa3d9349e17e,joshuablair-nt,feat(platform-monitoring): implement decision from ADR-0004 - step 8,2021-01-26 23:00:00,platform-infra,PR-0018
97bdbac20b00cdc974cdc6542ee7ce6836f3c085,joshuablair-nt,feat(platform-monitoring): implement decision from ADR-0004 - step 9,2021-01-27 23:00:00,platform-infra,PR-0018
f307b1a7f06cee0e84578989a4584caff0403b8a,joshuablair-nt,feat(platform-monitoring): implement decision from ADR-0004 - step 10,2021-01-27 19:00:00,platform-infra,PR-0018
573b109ee4f5256828e44a231f885abb1c9094e5,joshuablair-nt,feat(platform-monitoring): implement decision from ADR-0004 - step 11,2021-01-26 09:00:00,platform-infra,PR-0018
12890d604929fd600e2eb4c00cb63f41097ccecc,joelwilliams-nt,feat(security-auth-proxy): implement decision from ADR-0006 - step 1,2021-01-28 04:00:00,security-tools,PR-0019
26fee4af48eb4fdfe917adc1ad487b4e87999d24,joelwilliams-nt,feat(security-auth-proxy): implement decision from ADR-0006 - step 2,2021-01-28 13:00:00,security-tools,PR-0019
c578d2c545623ad0afe230ac58a0db0b0a69f29e,joelwilliams-nt,feat(security-auth-proxy): implement decision from ADR-0006 - step 3,2021-01-29 00:00:00,security-tools,PR-0019
8e9c55b6134fed1a699ea396d46c472383f04e95,joelwilliams-nt,feat(security-auth-proxy): implement decision from ADR-0006 - step 4,2021-01-27 21:00:00,security-tools,PR-0019
e491f44f4c5bc3a9f9f7a1efc50b41747216db3d,joelwilliams-nt,feat(security-auth-proxy): implement decision from ADR-0006 - step 5,2021-01-28 14:00:00,security-tools,PR-0019
53c8828caf079f64cf348352d85fe50fe93d9624,joelwilliams-nt,feat(security-auth-proxy): implement decision from ADR-0006 - step 6,2021-01-28 13:00:00,security-tools,PR-0019
d76202b4696eab4244e613c48c02d8e241930425,joelwilliams-nt,feat(security-auth-proxy): implement decision from ADR-0006 - step 7,2021-01-28 00:00:00,security-tools,PR-0019
cf99bc5f403ea4174a04d3581d04dd7bbff1df8c,joelwilliams-nt,feat(security-auth-proxy): implement decision from ADR-0006 - step 8,2021-01-28 21:00:00,security-tools,PR-0019
5169f9c1969126e16ff1f7d9bec9a1b634d39875,jessicasmith-nt,feat(platform-monitoring): implement decision from ADR-0004 - step 1,2021-01-29 00:00:00,platform-infra,PR-0020
2899d039156b480058a26665ae3fb9833fd7cef2,jessicasmith-nt,feat(platform-monitoring): implement decision from ADR-0004 - step 2,2021-01-28 01:00:00,platform-infra,PR-0020
525783f90416b66c8adcce6c60be0d527528f312,jessicasmith-nt,feat(platform-monitoring): implement decision from ADR-0004 - step 3,2021-01-29 07:00:00,platform-infra,PR-0020
e52fcda57a7ae5847736c1948e573b50fdd6b514,jessicasmith-nt,feat(platform-monitoring): implement decision from ADR-0004 - step 4,2021-01-29 16:00:00,platform-infra,PR-0020
f8b8cafea3a0bf7fad5e8ce3eeae7cf3f53716a9,jessicasmith-nt,feat(platform-monitoring): implement decision from ADR-0004 - step 5,2021-01-28 00:00:00,platform-infra,PR-0020
eef6086bb9ea682c3632f1be977063293e14bfdf,jessicasmith-nt,feat(platform-monitoring): implement decision from ADR-0004 - step 6,2021-01-29 00:00:00,platform-infra,PR-0020
6a3279696d45cd108228b17b9798edb8546f8d1d,jessicasmith-nt,feat(platform-monitoring): implement decision from ADR-0004 - step 7,2021-01-28 23:00:00,platform-infra,PR-0020
10de6c2485e90711e9f3e09a525f4b1ac14ac29e,zacharyferrell-nt,feat(cloudsync-storage): integrate metrics reporting client in cloudsync-storage,2021-01-28 00:00:00,cloudsync-core,PR-0021
3897f82183d427f3046d67750643a7ee093fb1f6,zacharyferrell-nt,feat(cloudsync-storage): integrate metrics reporting client in cloudsync-storage,2021-01-28 06:00:00,cloudsync-core,PR-0021
3678bbf5e70e6ddfe3674b88b85eca3f0e91443b,zacharyferrell-nt,fix(cloudsync-storage): integrate metrics reporting client in cloudsync-storage,2021-01-27 13:00:00,cloudsync-core,PR-0021
b7cd98f5a17dba63a53f5d8ed26dad7d1a8c57ec,zacharyferrell-nt,feat(cloudsync-storage): integrate metrics reporting client in cloudsync-storage,2021-01-28 12:00:00,cloudsync-core,PR-0021
7e24c03d5f65c7ebdc9c1d28ab9a5de0eea3c23b,zacharyferrell-nt,feat(cloudsync-storage): integrate metrics reporting client in cloudsync-storage,2021-01-29 00:00:00,cloudsync-core,PR-0021
6cc0c2b633310abb0bf7bae2fe7097ab576f085b,zacharyferrell-nt,feat(cloudsync-storage): integrate metrics reporting client in cloudsync-storage,2021-01-27 18:00:00,cloudsync-core,PR-0021
702f2f2fce73cbfe8818e1eb7b34c69df552f871,zacharyferrell-nt,docs(cloudsync-storage): integrate metrics reporting client in cloudsync-storage,2021-01-27 04:00:00,cloudsync-core,PR-0021
08e4e6a3adbd86e8034e55afcf7a52793de37fb5,michaelwarner-nt,feat(insightcrm-api): implement decision from ADR-0005 - step 1,2021-01-29 19:00:00,insightcrm-core,PR-0022
7f8171bd8b7d9a58a480f5051c32a84834ca7294,michaelwarner-nt,feat(insightcrm-api): implement decision from ADR-0005 - step 2,2021-01-29 01:00:00,insightcrm-core,PR-0022
e1de123054d26d0d3fb7cb9d1b15fb4698fc2e94,michaelwarner-nt,feat(insightcrm-api): implement decision from ADR-0005 - step 3,2021-01-30 08:00:00,insightcrm-core,PR-0022
0115aabf578c6ba2da8ed1dc117f71f7ea25de3a,michaelwarner-nt,feat(insightcrm-api): implement decision from ADR-0005 - step 4,2021-01-30 22:00:00,insightcrm-core,PR-0022
215ef7bba7411b65e1a37eeff70ca8183ac56c5f,michaelwarner-nt,feat(insightcrm-api): implement decision from ADR-0005 - step 5,2021-01-30 03:00:00,insightcrm-core,PR-0022
e49bdd96915561460ccd911b69f763530f1df8f4,michaelwarner-nt,feat(insightcrm-api): implement decision from ADR-0005 - step 6,2021-01-29 00:00:00,insightcrm-core,PR-0022
afea84e6a67f7651079e78c4c00cfe3265ec48a4,michaelwarner-nt,feat(insightcrm-api): implement decision from ADR-0005 - step 7,2021-01-30 17:00:00,insightcrm-core,PR-0022
38ab3c4e6da3ca1ea710160535fb3aa770de71ce,michaelwarner-nt,feat(insightcrm-api): implement decision from ADR-0005 - step 8,2021-01-29 10:00:00,insightcrm-core,PR-0022
cecaca78d3c6afa8a8b78ecf7b8c8c77ce370f31,michaelwarner-nt,feat(insightcrm-api): implement decision from ADR-0005 - step 9,2021-01-29 06:00:00,insightcrm-core,PR-0022
471b226e56d826c662abcc1b546514eacac6ab18,paulamoreno-nt,feat(insightcrm-api): implement decision from ADR-0005 - step 1,2021-02-02 23:00:00,insightcrm-core,PR-0023
47effc9b278a9b1c03666562f3b22187d6873118,paulamoreno-nt,feat(insightcrm-api): implement decision from ADR-0005 - step 2,2021-02-01 13:00:00,insightcrm-core,PR-0023
42d8c04ed23775a2d7680c1bfaae2f2a8401eb90,paulamoreno-nt,feat(insightcrm-api): implement decision from ADR-0005 - step 3,2021-02-02 20:00:00,insightcrm-core,PR-0023
38bbb0b8d677d0027862ea9e16641bb5a31fb734,paulamoreno-nt,feat(insightcrm-api): implement decision from ADR-0005 - step 4,2021-02-01 10:00:00,insightcrm-core,PR-0023
488a3ae034586a7275b273ec1971ea8e5960e413,paulamoreno-nt,feat(insightcrm-api): implement decision from ADR-0005 - step 5,2021-02-01 03:00:00,insightcrm-core,PR-0023
ad71315f59f8b560f22409522c8092c8f47ad4b4,paulamoreno-nt,feat(insightcrm-api): implement decision from ADR-0005 - step 6,2021-02-03 00:00:00,insightcrm-core,PR-0023
cbae00bcb312a0aca631e0650e0d783320041c64,paulamoreno-nt,feat(insightcrm-api): implement decision from ADR-0005 - step 7,2021-02-03 00:00:00,insightcrm-core,PR-0023
8118a104435a374d8ecbaba7d596e8852ce4a64f,paulamoreno-nt,feat(insightcrm-api): implement decision from ADR-0005 - step 8,2021-02-01 00:00:00,insightcrm-core,PR-0023
4de5926ad30bb7f4a9bc94a3e7e070b4d9295d08,paulamoreno-nt,feat(insightcrm-api): implement decision from ADR-0005 - step 9,2021-02-02 03:00:00,insightcrm-core,PR-0023
5d17c2311fcc73bab40a89797ccacba8385658f7,anthonyhumphrey-nt,feat(security-auth-proxy): implement decision from ADR-0006 - step 1,2021-02-01 10:00:00,security-tools,PR-0024
bfdac8c171a5bfba972f3ee316b0d3ee1b80ba6b,anthonyhumphrey-nt,feat(security-auth-proxy): implement decision from ADR-0006 - step 2,2021-01-31 08:00:00,security-tools,PR-0024
07e717c6c188b18aa23654ec1270e3a87997c295,anthonyhumphrey-nt,feat(security-auth-proxy): implement decision from ADR-0006 - step 3,2021-02-01 02:00:00,security-tools,PR-0024
4b2515dde8f4e54e692957bf9962dbdaeb4894b4,anthonyhumphrey-nt,feat(security-auth-proxy): implement decision from ADR-0006 - step 4,2021-02-01 14:00:00,security-tools,PR-0024
95713ee1f2c0534317c338e025880b10e68038b2,anthonyhumphrey-nt,feat(security-auth-proxy): implement decision from ADR-0006 - step 5,2021-01-31 22:00:00,security-tools,PR-0024
8cfab2f26775200e3d47d5966ae59f8e5f102a6a,anthonyhumphrey-nt,feat(security-auth-proxy): implement decision from ADR-0006 - step 6,2021-02-01 10:00:00,security-tools,PR-0024
b15ce735ddff6829a5e7a7a5f8e62e6972732e4f,anthonyhumphrey-nt,feat(security-auth-proxy): implement decision from ADR-0006 - step 7,2021-02-01 01:00:00,security-tools,PR-0024
e3539a7eec89570218b917a1c1dd99a2d0d6ddd9,anthonyhumphrey-nt,feat(security-auth-proxy): implement decision from ADR-0006 - step 8,2021-01-31 10:00:00,security-tools,PR-0024
777f602e4921131fdc12821fe2f9b6c276d78d8b,anthonyhumphrey-nt,feat(security-auth-proxy): implement decision from ADR-0006 - step 9,2021-02-01 01:00:00,security-tools,PR-0024
96b6954494e42034bea585d2547094b8b9a2dc37,anthonyhumphrey-nt,feat(security-auth-proxy): implement decision from ADR-0006 - step 10,2021-02-01 19:00:00,security-tools,PR-0024
c3da5c84c0d7145e6042ba73670b8dff481122dd,anthonyhumphrey-nt,feat(security-auth-proxy): implement decision from ADR-0006 - step 11,2021-01-31 18:00:00,security-tools,PR-0024
23de8be0d5581518a23fe195fd5569f95b80ed51,anthonyhumphrey-nt,feat(security-auth-proxy): implement decision from ADR-0006 - step 12,2021-01-31 21:00:00,security-tools,PR-0024
41b894a3d88f557ec20633db6e3297e066f755f0,anthonyhumphrey-nt,feat(security-auth-proxy): implement decision from ADR-0006 - step 13,2021-02-01 09:00:00,security-tools,PR-0024
d55c8be7a5b92818b01c5349df0a687c12250dc4,christophersmith-nt,fix(cloudsync-desktop): refactor api request validation for cloudsync-desktop,2021-02-01 17:00:00,cloudsync-apps,PR-0025
b19a726afb88e7ba1978d8378ce54ee7924c9458,christophersmith-nt,feat(cloudsync-desktop): refactor api request validation for cloudsync-desktop,2021-01-31 07:00:00,cloudsync-apps,PR-0025
5cf206b2745ee1755623c48350d55f285db47037,christophersmith-nt,fix(cloudsync-desktop): refactor api request validation for cloudsync-desktop,2021-02-01 15:00:00,cloudsync-apps,PR-0025
72798419cb1e87a418785f52002f99cdcdca45b8,christophersmith-nt,docs(cloudsync-desktop): refactor api request validation for cloudsync-desktop,2021-01-31 15:00:00,cloudsync-apps,PR-0025
450443f1fe66980a339c5c15e89db4ce8dc577c9,christophersmith-nt,feat(cloudsync-desktop): refactor api request validation for cloudsync-desktop,2021-01-31 18:00:00,cloudsync-apps,PR-0025
cdc5b80b409f9568c98e4f0d10b06e12c0fbd3e4,christophersmith-nt,docs(cloudsync-desktop): refactor api request validation for cloudsync-desktop,2021-02-01 21:00:00,cloudsync-apps,PR-0025
8891bdbc23f705ba9c08a7ead5d48f981dd911fc,christophersmith-nt,refactor(cloudsync-desktop): refactor api request validation for cloudsync-desktop,2021-01-31 22:00:00,cloudsync-apps,PR-0025
eb782f3c33978758d63bc3bc0b2ac7ca7575e5cc,christophersmith-nt,docs(cloudsync-desktop): refactor api request validation for cloudsync-desktop,2021-01-31 01:00:00,cloudsync-apps,PR-0025
d80fc77f62f727f7d2d916633ace3764c0b0b63e,christophersmith-nt,fix(cloudsync-desktop): refactor api request validation for cloudsync-desktop,2021-02-01 23:00:00,cloudsync-apps,PR-0025
051b71ff046dd430380f540f2336276fc6ccf7b7,victorbaker-nt,feat(insightcrm-api): implement decision from ADR-0005 - step 1,2021-02-02 12:00:00,insightcrm-core,PR-0026
3dc83d016d472d8ba3d2e14d13ed550a70d29ef6,victorbaker-nt,feat(insightcrm-api): implement decision from ADR-0005 - step 2,2021-02-02 01:00:00,insightcrm-core,PR-0026
f751a02481e30a733a6a08eb97c0467a657d666d,victorbaker-nt,feat(insightcrm-api): implement decision from ADR-0005 - step 3,2021-02-01 20:00:00,insightcrm-core,PR-0026
03f03fb29e0411303dc49217528d9ead5f02b35f,victorbaker-nt,feat(insightcrm-api): implement decision from ADR-0005 - step 4,2021-02-01 20:00:00,insightcrm-core,PR-0026
a22aecd38d84c14c7ceee633b282c34a4eadf48f,victorbaker-nt,feat(insightcrm-api): implement decision from ADR-0005 - step 5,2021-02-01 20:00:00,insightcrm-core,PR-0026
00f894e797397ecf98ef612dde1e296f81a9894c,victorbaker-nt,feat(insightcrm-api): implement decision from ADR-0005 - step 6,2021-02-02 06:00:00,insightcrm-core,PR-0026
ed315620567fb6bffe91d49d6fefbda516d10adc,victorbaker-nt,feat(insightcrm-api): implement decision from ADR-0005 - step 7,2021-02-02 19:00:00,insightcrm-core,PR-0026
f9c65f651569feaec16bc419bacb4173706a36cb,victorbaker-nt,feat(insightcrm-api): implement decision from ADR-0005 - step 8,2021-02-01 06:00:00,insightcrm-core,PR-0026
1d1065384e2330a02faaca6f91e9f7f6b9f4d434,karengraham-nt,feat(security-auth-proxy): implement decision from ADR-0006 - step 1,2021-02-04 01:00:00,security-tools,PR-0027
09643ebf37ca558ca4e3a55e653700f9c40f7ac7,karengraham-nt,feat(security-auth-proxy): implement decision from ADR-0006 - step 2,2021-02-03 18:00:00,security-tools,PR-0027
046c709a639fce6d03bafe6931cf2360a2f5b815,karengraham-nt,feat(security-auth-proxy): implement decision from ADR-0006 - step 3,2021-02-04 19:00:00,security-tools,PR-0027
58df81b2c5036a3d7f5e26c0066bc053c9e9ce2e,karengraham-nt,feat(security-auth-proxy): implement decision from ADR-0006 - step 4,2021-02-03 17:00:00,security-tools,PR-0027
ecbe8c51b744d5f87c71b8abd131a898ecc29428,karengraham-nt,feat(security-auth-proxy): implement decision from ADR-0006 - step 5,2021-02-04 03:00:00,security-tools,PR-0027
dd53222438a6eb3164304f0e807fb5e9b7647739,karengraham-nt,feat(security-auth-proxy): implement decision from ADR-0006 - step 6,2021-02-04 12:00:00,security-tools,PR-0027
1b5723974fb0b8ad5e43f345569d01d1eea5401a,karengraham-nt,feat(security-auth-proxy): implement decision from ADR-0006 - step 7,2021-02-04 15:00:00,security-tools,PR-0027
375deb7dcfb06e6b1d6591da60262accd822a23b,tinasanders-nt,chore(fusionerp-payroll): integrate metrics reporting client in fusionerp-payroll,2021-02-02 05:00:00,fusionerp-monolith,PR-0028
0d318bfcad69f5aee288fc370bebded1231a6b25,tinasanders-nt,docs(fusionerp-payroll): integrate metrics reporting client in fusionerp-payroll,2021-02-02 09:00:00,fusionerp-monolith,PR-0028
e1aa734233ec350f2037e9e28f71360ca5de0ee7,tinasanders-nt,refactor(fusionerp-payroll): integrate metrics reporting client in fusionerp-payroll,2021-02-02 04:00:00,fusionerp-monolith,PR-0028
490362afc6699bb8e490e8d642795b469e81af16,tinasanders-nt,docs(fusionerp-payroll): integrate metrics reporting client in fusionerp-payroll,2021-02-03 14:00:00,fusionerp-monolith,PR-0028
266598db63b19edbe087ebe29191bcdad2dd6f87,tinasanders-nt,refactor(fusionerp-payroll): integrate metrics reporting client in fusionerp-payroll,2021-02-03 17:00:00,fusionerp-monolith,PR-0028
571dd4b13c48720a3686bdd24c20b2158beb9eee,tinasanders-nt,docs(fusionerp-payroll): integrate metrics reporting client in fusionerp-payroll,2021-02-02 15:00:00,fusionerp-monolith,PR-0028
49bcd7e5e171294f3d4e184bd2fa1947717af33c,tinasanders-nt,chore(fusionerp-payroll): integrate metrics reporting client in fusionerp-payroll,2021-02-02 15:00:00,fusionerp-monolith,PR-0028
f20016516928ac3e725215d69155b17182837783,tinasanders-nt,chore(fusionerp-payroll): integrate metrics reporting client in fusionerp-payroll,2021-02-02 03:00:00,fusionerp-monolith,PR-0028
be3ec95ca4d5aa22c06e56806a160ce7206dc8f9,tinasanders-nt,feat(fusionerp-payroll): integrate metrics reporting client in fusionerp-payroll,2021-02-02 10:00:00,fusionerp-monolith,PR-0028
c260b70d87925a69116d6ff6500b083f46c228ca,tinasanders-nt,chore(fusionerp-payroll): integrate metrics reporting client in fusionerp-payroll,2021-02-02 23:00:00,fusionerp-monolith,PR-0028
f6a16cba08ea8773f1b9bbe880cf14268facc8fa,tinasanders-nt,feat(fusionerp-payroll): integrate metrics reporting client in fusionerp-payroll,2021-02-03 09:00:00,fusionerp-monolith,PR-0028
d030384c9e544ff60581b0da7c11969173837604,tinasanders-nt,feat(fusionerp-payroll): integrate metrics reporting client in fusionerp-payroll,2021-02-02 18:00:00,fusionerp-monolith,PR-0028
fecc14b7570c91d1c91018fbd87315efae93da19,tinasanders-nt,feat(fusionerp-payroll): integrate metrics reporting client in fusionerp-payroll,2021-02-03 04:00:00,fusionerp-monolith,PR-0028
3df1c596ee9b1d706ffb2a681dabb9a1e70c22c4,timothyduncan-nt,feat(visionai-inference): implement decision from ADR-0007 - step 1,2021-02-04 14:00:00,visionai-engine,PR-0029
739f05282204116395bf2f265b3184a4a5e31139,timothyduncan-nt,feat(visionai-inference): implement decision from ADR-0007 - step 2,2021-02-03 02:00:00,visionai-engine,PR-0029
729f6b25152561a996b52cff1871a0c734b8d390,timothyduncan-nt,feat(visionai-inference): implement decision from ADR-0007 - step 3,2021-02-04 08:00:00,visionai-engine,PR-0029
ec6f5034e22ddfa5b52758c59160ffe0454cbfbb,timothyduncan-nt,feat(visionai-inference): implement decision from ADR-0007 - step 4,2021-02-04 17:00:00,visionai-engine,PR-0029
aa70ab8dec07a3dba428810259453ede7d6e1126,timothyduncan-nt,feat(visionai-inference): implement decision from ADR-0007 - step 5,2021-02-04 14:00:00,visionai-engine,PR-0029
7cef3ab4ebe00bc69972255584bddab83e3d5461,timothyduncan-nt,feat(visionai-inference): implement decision from ADR-0007 - step 6,2021-02-04 06:00:00,visionai-engine,PR-0029
110456192abf4bc7f34e04814700e3e6d3c6c32f,timothyduncan-nt,feat(visionai-inference): implement decision from ADR-0007 - step 7,2021-02-03 04:00:00,visionai-engine,PR-0029
