date,project_id,project_name,cpu_usage_pct,memory_usage_pct,latency_ms,availability_pct,error_rate_pct,traffic_rpm,daily_cost_usd
2021-01-11,PRJ-022,platform-monitoring,34.42,50.13,165.0,99.875,0.047,902.0,48.89
2021-01-11,PRJ-023,security-auth-proxy,41.94,52.58,159.9,99.857,0.044,1019.0,49.75
2021-01-11,PRJ-024,security-scanner,41.7,49.6,159.4,99.887,0.05,874.0,52.54
2021-01-11,PRJ-025,devops-ci-cd,39.6,53.64,163.9,99.853,0.07,977.0,49.81
2021-01-12,PRJ-001,novacommerce-api,36.27,49.01,153.2,99.886,0.042,814.0,49.2
2021-01-12,PRJ-002,novacommerce-ui,41.51,50.15,143.5,99.893,0.035,819.0,49.03
2021-01-12,PRJ-003,novacommerce-cart,38.81,51.7,164.0,99.89,0.033,978.0,49.49
2021-01-12,PRJ-004,novacommerce-checkout,39.94,52.69,146.8,99.884,0.071,1064.0,49.21
2021-01-12,PRJ-005,atlaspay-gateway,33.32,54.05,143.5,99.853,0.045,848.0,51.48
2021-01-12,PRJ-006,atlaspay-ledger,93.34,48.82,4131.1,90.275,16.642,922.0,50.99
2021-01-12,PRJ-007,atlaspay-portal,39.48,48.83,163.4,99.859,0.068,959.0,51.97
2021-01-12,PRJ-008,insightcrm-api,36.45,51.76,143.2,99.863,0.033,1130.0,50.44
2021-01-12,PRJ-009,insightcrm-ui,37.97,52.48,159.9,99.868,0.069,862.0,51.66
2021-01-12,PRJ-010,insightcrm-analytics,40.09,51.11,155.2,99.893,0.038,973.0,49.38
2021-01-12,PRJ-011,cloudsync-daemon,36.46,51.64,146.0,99.866,0.05,1100.0,49.19
2021-01-12,PRJ-012,cloudsync-storage,34.73,51.79,159.9,99.88,0.046,850.0,50.17
2021-01-12,PRJ-013,cloudsync-desktop,35.22,48.37,157.6,99.858,0.05,826.0,50.51
2021-01-12,PRJ-014,visionai-inference,33.22,50.77,140.7,99.865,0.041,930.0,49.72
2021-01-12,PRJ-015,visionai-training,39.05,50.55,135.6,99.878,0.071,1196.0,49.74
2021-01-12,PRJ-016,visionai-pipeline,41.39,51.33,157.4,99.868,0.032,846.0,50.54
2021-01-12,PRJ-017,fusionerp-core,41.51,52.11,164.2,99.897,0.072,1165.0,50.41
2021-01-12,PRJ-018,fusionerp-payroll,38.04,52.72,157.4,99.873,0.066,912.0,52.28
2021-01-12,PRJ-019,fusionerp-frontend,32.35,52.57,142.9,99.866,0.075,977.0,52.27
2021-01-12,PRJ-020,platform-k8s-mesh,41.16,50.79,158.3,99.87,0.067,1041.0,49.81
2021-01-12,PRJ-021,platform-logging,40.24,51.99,163.4,99.897,0.034,1127.0,49.81
2021-01-12,PRJ-022,platform-monitoring,40.82,51.55,150.0,99.877,0.041,1192.0,49.85
2021-01-12,PRJ-023,security-auth-proxy,38.37,49.46,145.8,99.893,0.034,994.0,49.31
2021-01-12,PRJ-024,security-scanner,40.26,53.6,153.4,99.885,0.054,838.0,51.09
2021-01-12,PRJ-025,devops-ci-cd,40.29,53.87,149.1,99.876,0.053,1107.0,48.83
2021-01-13,PRJ-001,novacommerce-api,39.8,53.77,164.3,99.862,0.03,1045.0,49.67
2021-01-13,PRJ-002,novacommerce-ui,33.42,54.36,160.3,99.876,0.038,1187.0,50.29
2021-01-13,PRJ-003,novacommerce-cart,41.55,48.96,163.0,99.885,0.038,904.0,49.18
2021-01-13,PRJ-004,novacommerce-checkout,36.88,50.39,140.8,99.875,0.05,825.0,48.8
2021-01-13,PRJ-005,atlaspay-gateway,35.79,50.63,136.0,99.882,0.07,1178.0,49.95
2021-01-13,PRJ-006,atlaspay-ledger,34.53,54.08,141.2,99.864,0.061,1207.0,49.87
2021-01-13,PRJ-007,atlaspay-portal,40.6,53.79,149.8,99.881,0.061,963.0,51.39
2021-01-13,PRJ-008,insightcrm-api,35.05,49.17,140.5,99.87,0.047,1150.0,50.79
2021-01-13,PRJ-009,insightcrm-ui,34.0,54.09,158.7,99.899,0.058,1095.0,50.4
2021-01-13,PRJ-010,insightcrm-analytics,35.93,48.98,157.5,99.894,0.053,993.0,49.88
2021-01-13,PRJ-011,cloudsync-daemon,33.72,50.95,164.4,99.862,0.034,987.0,52.37
2021-01-13,PRJ-012,cloudsync-storage,35.44,52.38,160.3,99.89,0.039,852.0,50.98
2021-01-13,PRJ-013,cloudsync-desktop,34.72,50.61,160.5,99.867,0.033,938.0,51.72
2021-01-13,PRJ-014,visionai-inference,35.0,50.51,152.6,99.862,0.035,838.0,51.16
2021-01-13,PRJ-015,visionai-training,38.7,51.89,148.3,99.86,0.051,946.0,50.3
2021-01-13,PRJ-016,visionai-pipeline,34.99,52.04,149.4,99.857,0.034,1091.0,50.33
2021-01-13,PRJ-017,fusionerp-core,38.99,49.99,161.4,99.875,0.035,930.0,50.42
2021-01-13,PRJ-018,fusionerp-payroll,34.16,50.53,164.2,99.867,0.047,931.0,50.73
2021-01-13,PRJ-019,fusionerp-frontend,33.27,49.82,139.7,99.861,0.038,894.0,50.19
2021-01-13,PRJ-020,platform-k8s-mesh,32.0,51.79,142.8,99.854,0.035,980.0,50.27
2021-01-13,PRJ-021,platform-logging,39.02,49.35,135.1,99.871,0.033,952.0,48.84
2021-01-13,PRJ-022,platform-monitoring,34.92,53.65,146.4,99.881,0.059,1075.0,51.11
2021-01-13,PRJ-023,security-auth-proxy,36.91,49.84,157.5,99.863,0.039,971.0,50.42
2021-01-13,PRJ-024,security-scanner,35.11,51.18,158.5,99.887,0.036,1018.0,51.46
2021-01-13,PRJ-025,devops-ci-cd,36.31,48.13,149.5,99.896,0.058,856.0,51.55
2021-01-14,PRJ-001,novacommerce-api,35.43,52.01,142.3,99.89,0.06,957.0,51.54
2021-01-14,PRJ-002,novacommerce-ui,32.29,52.94,146.6,99.862,0.075,1073.0,49.08
2021-01-14,PRJ-003,novacommerce-cart,40.19,51.43,144.7,99.884,0.064,827.0,51.11
2021-01-14,PRJ-004,novacommerce-checkout,35.6,52.55,163.6,99.86,0.048,1180.0,50.12
2021-01-14,PRJ-005,atlaspay-gateway,36.3,49.19,143.5,99.877,0.078,888.0,52.46
2021-01-14,PRJ-006,atlaspay-ledger,39.42,52.36,150.2,99.883,0.066,824.0,52.5
2021-01-14,PRJ-007,atlaspay-portal,32.32,53.7,147.3,99.867,0.051,1048.0,50.56
2021-01-14,PRJ-008,insightcrm-api,33.66,49.06,139.4,99.858,0.059,986.0,50.57
2021-01-14,PRJ-009,insightcrm-ui,40.02,49.69,138.4,99.876,0.033,1153.0,51.44
2021-01-14,PRJ-010,insightcrm-analytics,34.58,50.57,149.1,99.85,0.052,1121.0,49.38
2021-01-14,PRJ-011,cloudsync-daemon,41.19,48.35,158.2,99.891,0.047,910.0,49.19
2021-01-14,PRJ-012,cloudsync-storage,34.18,50.43,158.7,99.878,0.032,900.0,52.16
2021-01-14,PRJ-013,cloudsync-desktop,39.85,51.72,138.1,99.883,0.036,1184.0,49.6
2021-01-14,PRJ-014,visionai-inference,34.17,48.84,147.7,99.878,0.075,1096.0,49.8
2021-01-14,PRJ-015,visionai-training,34.18,50.41,159.2,99.884,0.07,1166.0,49.88
2021-01-14,PRJ-016,visionai-pipeline,38.54,48.56,161.1,99.897,0.045,987.0,52.13
2021-01-14,PRJ-017,fusionerp-core,39.35,49.21,153.9,99.884,0.07,917.0,49.62
2021-01-14,PRJ-018,fusionerp-payroll,32.2,52.05,147.3,99.88,0.063,1074.0,49.91
2021-01-14,PRJ-019,fusionerp-frontend,40.35,51.24,157.7,99.874,0.05,1217.0,51.1
2021-01-14,PRJ-020,platform-k8s-mesh,33.83,51.03,163.0,99.87,0.047,1165.0,50.67
2021-01-14,PRJ-021,platform-logging,40.19,53.27,139.0,99.898,0.04,879.0,50.43
2021-01-14,PRJ-022,platform-monitoring,38.9,49.18,150.1,99.868,0.075,1051.0,51.1
2021-01-14,PRJ-023,security-auth-proxy,33.77,50.82,140.8,99.853,0.064,1026.0,51.27
2021-01-14,PRJ-024,security-scanner,37.19,49.23,149.1,99.851,0.067,1169.0,49.06
2021-01-14,PRJ-025,devops-ci-cd,33.99,49.8,160.4,99.892,0.047,995.0,52.14
2021-01-15,PRJ-001,novacommerce-api,38.27,52.26,151.2,99.852,0.072,1116.0,49.28
2021-01-15,PRJ-002,novacommerce-ui,34.2,51.77,156.2,99.873,0.05,1082.0,48.99
2021-01-15,PRJ-003,novacommerce-cart,40.45,51.87,138.2,99.887,0.06,909.0,49.36
2021-01-15,PRJ-004,novacommerce-checkout,34.97,49.28,155.3,99.852,0.061,1093.0,50.04
2021-01-15,PRJ-005,atlaspay-gateway,35.83,51.71,153.4,99.884,0.049,1016.0,52.56
2021-01-15,PRJ-006,atlaspay-ledger,33.19,52.95,141.8,99.87,0.05,855.0,50.11
2021-01-15,PRJ-007,atlaspay-portal,38.68,49.33,154.1,99.891,0.041,843.0,49.11
2021-01-15,PRJ-008,insightcrm-api,39.47,52.94,137.4,99.857,0.057,1194.0,49.49
2021-01-15,PRJ-009,insightcrm-ui,38.13,50.09,152.1,99.895,0.08,820.0,52.1
2021-01-15,PRJ-010,insightcrm-analytics,32.16,51.17,151.3,99.855,0.06,851.0,50.41
2021-01-15,PRJ-011,cloudsync-daemon,37.79,50.67,148.3,99.853,0.06,953.0,48.93
2021-01-15,PRJ-012,cloudsync-storage,34.14,48.66,161.0,99.886,0.072,1185.0,48.9
2021-01-15,PRJ-013,cloudsync-desktop,40.3,53.13,156.5,99.877,0.053,1187.0,49.72
2021-01-15,PRJ-014,visionai-inference,36.48,50.13,142.7,99.887,0.058,1208.0,51.53
2021-01-15,PRJ-015,visionai-training,37.87,50.51,155.0,99.879,0.042,1033.0,51.58
2021-01-15,PRJ-016,visionai-pipeline,41.93,48.62,156.5,99.887,0.075,1068.0,51.48
2021-01-15,PRJ-017,fusionerp-core,34.75,50.77,161.7,99.86,0.052,1077.0,49.79
2021-01-15,PRJ-018,fusionerp-payroll,34.58,51.15,143.4,99.884,0.036,1027.0,50.4
2021-01-15,PRJ-019,fusionerp-frontend,39.92,53.7,156.5,99.897,0.055,1108.0,51.57
2021-01-15,PRJ-020,platform-k8s-mesh,37.19,52.16,140.8,99.868,0.057,1099.0,49.55
2021-01-15,PRJ-021,platform-logging,32.76,52.52,144.6,99.877,0.049,1089.0,49.82
2021-01-15,PRJ-022,platform-monitoring,36.54,52.76,155.0,99.88,0.042,863.0,50.97
2021-01-15,PRJ-023,security-auth-proxy,33.02,48.67,161.2,99.87,0.078,1169.0,50.95
2021-01-15,PRJ-024,security-scanner,39.74,48.87,157.5,99.856,0.07,1158.0,49.7
2021-01-15,PRJ-025,devops-ci-cd,36.22,51.63,156.2,99.896,0.079,990.0,50.55
2021-01-16,PRJ-001,novacommerce-api,33.94,51.42,147.3,99.86,0.042,581.0,50.73
2021-01-16,PRJ-002,novacommerce-ui,31.72,51.46,159.8,99.884,0.031,456.0,49.79
2021-01-16,PRJ-003,novacommerce-cart,36.34,49.49,163.7,99.881,0.073,600.0,49.78
2021-01-16,PRJ-004,novacommerce-checkout,31.25,49.24,158.5,99.857,0.038,458.0,51.07
2021-01-16,PRJ-005,atlaspay-gateway,38.45,53.12,147.2,99.895,0.052,416.0,48.92
2021-01-16,PRJ-006,atlaspay-ledger,39.14,51.64,140.5,99.882,0.044,538.0,49.09
2021-01-16,PRJ-007,atlaspay-portal,36.58,47.81,144.4,99.895,0.042,516.0,52.06
2021-01-16,PRJ-008,insightcrm-api,39.55,53.61,162.4,99.897,0.043,503.0,51.68
2021-01-16,PRJ-009,insightcrm-ui,31.53,51.57,143.1,99.883,0.058,474.0,50.16
2021-01-16,PRJ-010,insightcrm-analytics,34.29,50.87,143.7,99.85,0.065,540.0,49.35
2021-01-16,PRJ-011,cloudsync-daemon,36.47,51.68,138.9,99.851,0.068,461.0,51.15
2021-01-16,PRJ-012,cloudsync-storage,40.64,49.32,147.0,99.879,0.058,592.0,52.69
2021-01-16,PRJ-013,cloudsync-desktop,39.1,52.16,140.9,99.891,0.059,497.0,49.27
2021-01-16,PRJ-014,visionai-inference,38.94,50.39,153.4,99.853,0.047,459.0,52.16
2021-01-16,PRJ-015,visionai-training,39.89,48.3,138.7,99.859,0.032,527.0,49.2
2021-01-16,PRJ-016,visionai-pipeline,34.61,48.36,144.5,99.873,0.068,552.0,50.4
2021-01-16,PRJ-017,fusionerp-core,33.85,52.31,149.2,99.867,0.052,447.0,52.19
2021-01-16,PRJ-018,fusionerp-payroll,39.02,49.11,162.3,99.869,0.033,431.0,49.13
2021-01-16,PRJ-019,fusionerp-frontend,40.12,48.49,157.1,99.893,0.059,509.0,51.24
2021-01-16,PRJ-020,platform-k8s-mesh,31.62,48.61,148.5,99.86,0.06,507.0,50.79
2021-01-16,PRJ-021,platform-logging,35.1,52.58,153.7,99.89,0.052,473.0,52.57
2021-01-16,PRJ-022,platform-monitoring,34.08,50.77,163.7,99.891,0.058,509.0,51.41
2021-01-16,PRJ-023,security-auth-proxy,40.29,50.72,135.6,99.862,0.047,560.0,52.52
2021-01-16,PRJ-024,security-scanner,38.19,50.39,162.6,99.876,0.039,455.0,50.95
2021-01-16,PRJ-025,devops-ci-cd,36.77,48.98,163.9,99.854,0.069,488.0,50.4
2021-01-17,PRJ-001,novacommerce-api,38.7,49.49,163.2,99.864,0.074,606.0,52.51
2021-01-17,PRJ-002,novacommerce-ui,35.86,53.3,144.6,99.875,0.074,496.0,51.88
2021-01-17,PRJ-003,novacommerce-cart,34.68,53.01,140.6,99.886,0.037,578.0,52.14
2021-01-17,PRJ-004,novacommerce-checkout,35.91,49.11,138.3,99.855,0.048,425.0,51.9
2021-01-17,PRJ-005,atlaspay-gateway,33.44,50.9,136.5,99.898,0.079,590.0,48.88
2021-01-17,PRJ-006,atlaspay-ledger,34.65,49.14,164.0,99.886,0.059,572.0,50.38
2021-01-17,PRJ-007,atlaspay-portal,36.06,50.38,153.6,99.895,0.07,464.0,49.32
2021-01-17,PRJ-008,insightcrm-api,40.5,48.08,143.0,99.899,0.034,426.0,52.11
2021-01-17,PRJ-009,insightcrm-ui,37.72,49.73,149.9,99.852,0.058,590.0,52.44
2021-01-17,PRJ-010,insightcrm-analytics,37.4,50.1,138.3,99.853,0.06,492.0,51.67
2021-01-17,PRJ-011,cloudsync-daemon,31.0,53.35,148.8,99.887,0.066,435.0,52.15
2021-01-17,PRJ-012,cloudsync-storage,33.45,53.44,150.7,99.892,0.053,525.0,52.36
2021-01-17,PRJ-013,cloudsync-desktop,34.91,52.69,137.1,99.872,0.078,432.0,51.26
2021-01-17,PRJ-014,visionai-inference,37.99,47.94,155.3,99.866,0.077,423.0,50.87
2021-01-17,PRJ-015,visionai-training,35.0,49.08,137.2,99.889,0.035,573.0,52.13
2021-01-17,PRJ-016,visionai-pipeline,37.42,53.4,154.7,99.87,0.03,450.0,52.52
2021-01-17,PRJ-017,fusionerp-core,40.93,49.94,149.6,99.86,0.042,562.0,52.06
2021-01-17,PRJ-018,fusionerp-payroll,32.43,47.98,141.2,99.876,0.033,461.0,51.79
2021-01-17,PRJ-019,fusionerp-frontend,35.1,53.5,152.4,99.856,0.076,607.0,52.8
2021-01-17,PRJ-020,platform-k8s-mesh,31.54,51.12,158.3,99.898,0.05,597.0,52.14
2021-01-17,PRJ-021,platform-logging,38.15,48.28,164.5,99.859,0.057,502.0,50.63
2021-01-17,PRJ-022,platform-monitoring,38.9,53.26,150.1,99.863,0.063,488.0,52.28
2021-01-17,PRJ-023,security-auth-proxy,35.09,51.35,154.3,99.89,0.032,451.0,50.75
2021-01-17,PRJ-024,security-scanner,39.7,49.79,154.7,99.899,0.063,429.0,49.26
2021-01-17,PRJ-025,devops-ci-cd,37.71,50.66,139.7,99.853,0.038,465.0,48.91
2021-01-18,PRJ-001,novacommerce-api,38.19,52.44,161.6,99.861,0.069,990.0,50.06
2021-01-18,PRJ-002,novacommerce-ui,38.68,54.29,153.0,99.862,0.063,1167.0,51.06
2021-01-18,PRJ-003,novacommerce-cart,40.93,50.97,145.7,99.873,0.053,1114.0,50.07
2021-01-18,PRJ-004,novacommerce-checkout,42.0,49.07,144.4,99.861,0.068,1168.0,51.21
2021-01-18,PRJ-005,atlaspay-gateway,35.5,52.1,164.4,99.857,0.041,1031.0,51.66
2021-01-18,PRJ-006,atlaspay-ledger,33.06,51.48,161.0,99.898,0.061,906.0,50.08
2021-01-18,PRJ-007,atlaspay-portal,40.14,50.32,151.4,99.892,0.069,964.0,51.41
2021-01-18,PRJ-008,insightcrm-api,33.07,51.41,154.9,99.865,0.055,922.0,52.8
2021-01-18,PRJ-009,insightcrm-ui,38.58,51.15,161.2,99.876,0.04,901.0,49.26
2021-01-18,PRJ-010,insightcrm-analytics,42.32,51.21,155.2,99.861,0.06,1189.0,50.22
2021-01-18,PRJ-011,cloudsync-daemon,38.4,53.83,149.5,99.866,0.061,879.0,52.43
2021-01-18,PRJ-012,cloudsync-storage,34.45,49.72,160.9,99.872,0.035,1135.0,52.02
2021-01-18,PRJ-013,cloudsync-desktop,40.21,48.84,140.0,99.859,0.044,938.0,50.38
2021-01-18,PRJ-014,visionai-inference,41.62,53.36,160.4,99.887,0.039,1105.0,52.11
2021-01-18,PRJ-015,visionai-training,36.06,50.89,135.9,99.875,0.034,941.0,52.19
2021-01-18,PRJ-016,visionai-pipeline,38.2,54.0,136.1,99.894,0.031,951.0,51.31
2021-01-18,PRJ-017,fusionerp-core,34.0,54.33,136.6,99.858,0.039,1114.0,50.64
2021-01-18,PRJ-018,fusionerp-payroll,36.79,51.84,139.1,99.883,0.036,1147.0,51.09
2021-01-18,PRJ-019,fusionerp-frontend,41.78,49.37,138.0,99.891,0.032,911.0,49.45
2021-01-18,PRJ-020,platform-k8s-mesh,39.69,53.03,164.8,99.873,0.031,1179.0,52.9
2021-01-18,PRJ-021,platform-logging,37.94,51.5,155.4,99.881,0.062,996.0,51.34
2021-01-18,PRJ-022,platform-monitoring,40.13,54.23,153.5,99.894,0.035,1134.0,50.22
2021-01-18,PRJ-023,security-auth-proxy,34.98,52.99,156.1,99.876,0.046,972.0,52.8
2021-01-18,PRJ-024,security-scanner,41.04,52.01,136.1,99.851,0.065,1096.0,50.25
2021-01-18,PRJ-025,devops-ci-cd,35.28,52.87,154.4,99.898,0.04,934.0,49.13
2021-01-19,PRJ-001,novacommerce-api,39.21,49.57,146.6,99.856,0.059,880.0,50.97
2021-01-19,PRJ-002,novacommerce-ui,41.66,49.49,161.4,99.899,0.076,966.0,49.78
2021-01-19,PRJ-003,novacommerce-cart,94.23,51.09,4309.4,88.958,8.965,822.0,51.59
2021-01-19,PRJ-004,novacommerce-checkout,36.65,53.19,141.3,99.872,0.052,1024.0,51.08
2021-01-19,PRJ-005,atlaspay-gateway,32.57,52.14,156.3,99.881,0.079,909.0,50.89
2021-01-19,PRJ-006,atlaspay-ledger,37.71,49.4,139.5,99.905,0.046,905.0,51.54
2021-01-19,PRJ-007,atlaspay-portal,32.05,48.93,149.4,99.863,0.074,854.0,50.2
2021-01-19,PRJ-008,insightcrm-api,37.87,51.99,144.6,99.892,0.053,1049.0,49.24
2021-01-19,PRJ-009,insightcrm-ui,33.31,52.53,156.9,99.858,0.061,911.0,51.79
2021-01-19,PRJ-010,insightcrm-analytics,39.69,48.47,140.3,99.869,0.059,1123.0,50.24
2021-01-19,PRJ-011,cloudsync-daemon,37.87,50.05,141.1,99.89,0.051,871.0,49.04
2021-01-19,PRJ-012,cloudsync-storage,34.36,52.11,158.9,99.87,0.065,1084.0,52.94
2021-01-19,PRJ-013,cloudsync-desktop,40.58,54.38,161.5,99.888,0.062,1201.0,52.57
2021-01-19,PRJ-014,visionai-inference,40.08,50.55,144.0,99.897,0.056,1123.0,51.19
2021-01-19,PRJ-015,visionai-training,35.16,53.9,152.1,99.866,0.037,1137.0,50.68
2021-01-19,PRJ-016,visionai-pipeline,41.72,53.19,152.0,99.864,0.033,1206.0,52.66
2021-01-19,PRJ-017,fusionerp-core,36.79,52.36,151.5,99.897,0.044,903.0,49.25
2021-01-19,PRJ-018,fusionerp-payroll,38.31,52.98,157.5,99.889,0.064,890.0,50.11
2021-01-19,PRJ-019,fusionerp-frontend,35.88,50.99,142.4,99.852,0.079,1113.0,51.1
2021-01-19,PRJ-020,platform-k8s-mesh,33.94,50.09,144.2,99.881,0.058,1150.0,49.06
2021-01-19,PRJ-021,platform-logging,34.18,48.33,155.0,99.899,0.068,878.0,52.68
2021-01-19,PRJ-022,platform-monitoring,36.73,49.77,148.4,99.86,0.055,1161.0,49.1
2021-01-19,PRJ-023,security-auth-proxy,34.69,53.57,160.5,99.885,0.076,887.0,50.93
2021-01-19,PRJ-024,security-scanner,39.78,52.82,149.9,99.887,0.063,828.0,52.59
2021-01-19,PRJ-025,devops-ci-cd,34.41,49.77,136.0,99.89,0.053,828.0,49.21
2021-01-20,PRJ-001,novacommerce-api,39.91,53.11,152.1,99.867,0.061,1192.0,50.86
2021-01-20,PRJ-002,novacommerce-ui,39.39,51.3,137.0,99.857,0.068,850.0,49.79
2021-01-20,PRJ-003,novacommerce-cart,39.33,50.35,161.9,99.858,0.033,924.0,50.58
2021-01-20,PRJ-004,novacommerce-checkout,42.03,53.28,161.5,99.869,0.039,1124.0,49.24
2021-01-20,PRJ-005,atlaspay-gateway,35.52,53.72,152.0,99.869,0.047,865.0,49.57
2021-01-20,PRJ-006,atlaspay-ledger,36.14,52.3,141.9,99.895,0.043,911.0,52.0
2021-01-20,PRJ-007,atlaspay-portal,35.16,51.17,154.1,99.896,0.073,1050.0,51.63
2021-01-20,PRJ-008,insightcrm-api,41.74,51.15,158.9,99.862,0.064,1083.0,52.36
2021-01-20,PRJ-009,insightcrm-ui,34.48,49.12,142.7,99.895,0.05,1220.0,51.22
2021-01-20,PRJ-010,insightcrm-analytics,37.95,49.18,139.2,99.866,0.058,844.0,49.53
2021-01-20,PRJ-011,cloudsync-daemon,37.08,49.41,145.7,99.89,0.058,886.0,50.41
2021-01-20,PRJ-012,cloudsync-storage,35.63,52.81,160.6,99.885,0.04,995.0,52.23
2021-01-20,PRJ-013,cloudsync-desktop,34.75,53.74,143.1,99.882,0.063,1086.0,51.03
2021-01-20,PRJ-014,visionai-inference,40.24,54.41,137.3,99.875,0.031,1215.0,52.79
2021-01-20,PRJ-015,visionai-training,33.37,52.46,154.4,99.874,0.061,1143.0,50.97
2021-01-20,PRJ-016,visionai-pipeline,34.61,53.43,154.1,99.858,0.069,1194.0,50.44
2021-01-20,PRJ-017,fusionerp-core,36.68,53.51,161.0,99.881,0.053,1081.0,49.28
2021-01-20,PRJ-018,fusionerp-payroll,35.23,53.51,140.7,99.893,0.034,908.0,51.04
2021-01-20,PRJ-019,fusionerp-frontend,34.29,51.57,137.5,99.861,0.059,1221.0,52.02
2021-01-20,PRJ-020,platform-k8s-mesh,33.16,49.73,149.7,99.871,0.037,984.0,49.46
2021-01-20,PRJ-021,platform-logging,34.21,48.16,162.7,99.897,0.043,825.0,52.42
2021-01-20,PRJ-022,platform-monitoring,70.96,53.88,526.6,99.203,1.06,1188.0,52.4
2021-01-20,PRJ-023,security-auth-proxy,32.97,54.1,164.5,99.874,0.059,914.0,53.04
2021-01-20,PRJ-024,security-scanner,35.43,54.03,139.9,99.858,0.058,842.0,51.65
2021-01-20,PRJ-025,devops-ci-cd,34.93,52.04,146.2,99.856,0.065,1008.0,50.81
2021-01-21,PRJ-001,novacommerce-api,32.96,48.53,156.8,99.867,0.073,1183.0,49.48
2021-01-21,PRJ-002,novacommerce-ui,39.21,51.75,158.6,99.861,0.053,907.0,49.36
2021-01-21,PRJ-003,novacommerce-cart,37.01,50.68,147.5,99.89,0.067,1066.0,50.23
2021-01-21,PRJ-004,novacommerce-checkout,32.45,50.9,143.9,99.873,0.051,1184.0,51.92
2021-01-21,PRJ-005,atlaspay-gateway,32.0,52.85,164.9,99.856,0.08,882.0,51.91
2021-01-21,PRJ-006,atlaspay-ledger,81.4,48.75,2016.0,98.019,7.01,1218.0,49.2
2021-01-21,PRJ-007,atlaspay-portal,36.87,54.02,150.9,99.885,0.034,1055.0,51.5
2021-01-21,PRJ-008,insightcrm-api,42.24,51.72,163.4,99.851,0.034,1179.0,51.98
2021-01-21,PRJ-009,insightcrm-ui,38.41,52.48,157.8,99.866,0.061,1198.0,50.33
2021-01-21,PRJ-010,insightcrm-analytics,34.1,48.97,163.3,99.886,0.057,935.0,51.73
2021-01-21,PRJ-011,cloudsync-daemon,32.53,51.39,139.6,99.866,0.064,893.0,49.55
2021-01-21,PRJ-012,cloudsync-storage,37.51,48.58,138.3,99.857,0.033,1151.0,52.27
2021-01-21,PRJ-013,cloudsync-desktop,35.31,49.74,158.4,99.867,0.044,910.0,50.69
2021-01-21,PRJ-014,visionai-inference,33.62,50.45,138.2,99.885,0.047,1194.0,49.68
2021-01-21,PRJ-015,visionai-training,34.15,53.41,160.0,99.864,0.03,838.0,49.35
2021-01-21,PRJ-016,visionai-pipeline,40.76,51.75,149.6,99.892,0.037,907.0,50.49
2021-01-21,PRJ-017,fusionerp-core,37.74,51.33,156.8,99.851,0.073,1109.0,51.72
2021-01-21,PRJ-018,fusionerp-payroll,35.39,54.15,164.4,99.886,0.055,1099.0,50.32
2021-01-21,PRJ-019,fusionerp-frontend,33.59,49.25,160.9,99.893,0.046,896.0,52.56
2021-01-21,PRJ-020,platform-k8s-mesh,37.65,53.76,159.4,99.85,0.041,1197.0,50.36
2021-01-21,PRJ-021,platform-logging,40.96,51.36,139.9,99.854,0.059,1175.0,52.44
2021-01-21,PRJ-022,platform-monitoring,33.02,51.71,48.5,99.878,0.05,1023.0,51.84
2021-01-21,PRJ-023,security-auth-proxy,39.38,53.84,153.6,99.868,0.032,1080.0,51.8
2021-01-21,PRJ-024,security-scanner,33.24,51.92,135.5,99.861,0.068,1161.0,52.03
2021-01-21,PRJ-025,devops-ci-cd,40.35,50.19,142.2,99.87,0.038,986.0,49.9
2021-01-22,PRJ-001,novacommerce-api,38.42,52.38,142.8,99.879,0.063,1062.0,51.89
2021-01-22,PRJ-002,novacommerce-ui,38.18,50.09,153.5,99.864,0.071,1116.0,51.04
2021-01-22,PRJ-003,novacommerce-cart,40.21,51.57,137.1,99.899,0.075,1033.0,52.85
2021-01-22,PRJ-004,novacommerce-checkout,35.76,50.72,147.5,99.896,0.06,1160.0,52.13
2021-01-22,PRJ-005,atlaspay-gateway,40.88,53.63,145.9,99.886,0.041,986.0,52.96
2021-01-22,PRJ-006,atlaspay-ledger,80.29,48.76,808.3,99.228,1.451,1166.0,49.39
2021-01-22,PRJ-007,atlaspay-portal,36.01,51.74,137.0,99.89,0.057,1094.0,53.07
2021-01-22,PRJ-008,insightcrm-api,33.99,50.71,153.3,99.88,0.068,1060.0,52.26
2021-01-22,PRJ-009,insightcrm-ui,38.99,53.25,138.4,99.853,0.049,1175.0,49.42
2021-01-22,PRJ-010,insightcrm-analytics,39.33,49.84,164.0,99.885,0.041,1224.0,50.95
2021-01-22,PRJ-011,cloudsync-daemon,32.8,52.64,156.1,99.886,0.07,1195.0,52.49
2021-01-22,PRJ-012,cloudsync-storage,37.5,53.23,154.8,99.865,0.056,857.0,49.43
2021-01-22,PRJ-013,cloudsync-desktop,41.53,53.36,142.1,99.87,0.038,966.0,49.57
2021-01-22,PRJ-014,visionai-inference,33.86,48.48,138.3,99.862,0.065,894.0,50.7
2021-01-22,PRJ-015,visionai-training,34.97,51.51,163.3,99.897,0.07,1205.0,49.15
2021-01-22,PRJ-016,visionai-pipeline,35.66,53.81,138.7,99.889,0.063,1080.0,51.95
2021-01-22,PRJ-017,fusionerp-core,38.78,52.31,157.0,99.897,0.037,1054.0,52.94
